mes,material,sku,produto,cor,tamanho,construcao,padronagem,marca,decote,detalhe,loja,centro_distribuicao,idade_loja,uf_loja,cidade_loja,regiao_loja,bairro_loja,clima_loja,perfil_loja,porte_loja,estoque_unidades_inicio,estoque_unidades_fim,estoque_unidades,estoque_unidades_mediana,prop_dias_com_estoque,venda_unidades,venda_valor_total,preco_atual,preco_original,diff_preco,etiqueta,prop_dias_com_venda,total_observacoes_vendas,pedidos,pedidos_m1,pedidos_m2,pedidos_m3,pedidos_m4,pedidos_m5,pedidos_m6,pedidos_m7,pedidos_m8,pedidos_m9,pedidos_m10,pedidos_m11,pedidos_m12
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,26173dce-30b6-4f16-8a00-9a636ac17cf6,CD2,27.0,MG,MINAS GERAIS,SUDESTE,BELVEDERE,2,3,4,2.000,3.000,2.6000000,3.000,1.0,1.000,129.99,,,,,0.03333333333333333,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,293f1316-741c-43d1-8cce-a5e294a95917,CD1,25.0,PB,PARAIBA,NORDESTE,CATOLE,3,3,3,2.000,1.000,1.8000000,2.000,1.0,2.000,259.98,,,,,0.06666666666666667,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,2a458e02-ac8f-4fb1-88ac-97182b56a0ff,CD2,12.0,SP,SAO PAULO,SUDESTE,PARADA INGLESA,1,2,2,3.000,2.000,2.5666667,3.000,1.0,1.000,129.99,,,,,0.03333333333333333,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,2be3a0e2-56c7-4dde-bbc6-d3157566b50d,CD2,15.0,MG,MINAS GERAIS,SUDESTE,SANTA EFIGENIA,2,3,3,3.000,3.000,3.0000000,3.000,1.0,0.000,0.00,,,,,0.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,332aa5b5-192e-4765-abec-fb9f17737f81,CD2,42.0,SP,SAO PAULO,SUDESTE,VILA GUILHERME,1,3,4,4.000,1.000,3.3000000,4.000,1.0,3.000,389.97,,,,,0.06666666666666667,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,34576a08-6f3e-4a74-a146-1f1cc5a7c237,CD2,12.0,SP,SAO PAULO,SUDESTE,JARDIM ARMENIA,1,3,2,3.000,2.000,1.7666667,2.000,0.9,4.000,519.96,,,,,0.13333333333333333,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,36b937e6-4ba8-4e1e-8d9e-854aac674acc,CD1,16.0,PA,PARA,NORTE,REDUTO,3,3,3,2.000,4.000,2.9666667,2.000,1.0,1.000,129.99,,,,,0.03333333333333333,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,3a66dbcf-36a6-43b3-930b-618d55af4b34,CD2,5.0,SP,SAO PAULO,SUDESTE,BELA VISTA,1,3,3,2.000,2.000,2.0000000,2.000,1.0,0.000,0.00,,,,,0.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,3eaee47e-63e4-4f83-b2f3-2f4fe9af6b9e,CD1,10.0,PI,PIAUI,NORDESTE,CABRAL,3,3,2,3.000,3.000,1.8333333,2.000,0.8666666666666667,5.000,597.95,,,,,0.16666666666666666,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,412a84eb-99fb-494e-9808-7e5c6be1e9bf,CD1,12.0,PI,PIAUI,NORDESTE,NOIVOS,3,3,2,1.000,3.000,2.6666667,3.000,1.0,0.000,0.00,,,,,0.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,417e3f65-07c4-4477-839e-ba7217ac9c14,CD2,15.0,SP,SAO PAULO,SUDESTE,VILA ALMEIDA,1,3,3,3.000,3.000,3.0000000,3.000,1.0,0.000,0.00,,,,,0.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,47471db1-34d1-430d-9422-92ab048a97cf,CD2,15.0,MG,MINAS GERAIS,SUDESTE,SANTA MONICA,2,3,4,2.000,0.000,1.3000000,1.000,0.8666666666666667,4.000,519.96,,,,,0.1,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,474dd380-8a0b-4232-8506-039c0edb790a,CD2,15.0,RS,RIO GRANDE DO SUL,SUL,INDUSTRIAL,1,3,3,2.000,2.000,1.8333333,2.000,1.0,1.000,129.99,,,,,0.03333333333333333,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,541d87fa-abfa-42a9-9658-819e2d00dd3e,CD1,26.0,BA,BAHIA,NORDESTE,CAMINHO DAS ARVORES,3,2,2,0.000,3.000,1.7647059,3.000,0.7058823529411765,0.000,0.00,,,,,0.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,549b2910-a091-4c0b-ae5f-da9b6923d7c0,CD2,11.0,SC,SANTA CATARINA,SUL,DOS ESTADOS,1,3,2,2.000,2.000,2.0000000,2.000,1.0,2.000,259.98,,,,,0.06666666666666667,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,563e65bb-c542-4bb3-8c81-28ae2947bc92,CD2,26.0,DF,BRASILIA,CENTRO-OESTE,ASA NORTE,2,3,3,2.000,0.000,1.0000000,1.000,0.6,2.000,259.98,,,,,0.06666666666666667,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,567173a6-8c96-4c17-89a0-7c5a2ea603a2,CD2,25.0,DF,BRASILIA,CENTRO-OESTE,TAQUATINGA,2,2,3,2.000,1.000,1.7000000,2.000,1.0,1.000,129.99,,,,,0.03333333333333333,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,57652f6a-e068-46bf-8f7e-f6c89d316e91,CD2,6.0,PR,PARANA,SUL,TARUMA,1,2,4,0.000,2.000,1.8260870,2.000,0.9130434782608695,0.000,0.00,,,,,0.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,5805c984-6c53-4a4d-b434-950597de3a61,CD2,10.0,RS,RIO GRANDE DO SUL,SUL,CRISTAL,1,3,2,0.000,5.000,4.1333333,5.000,0.8,1.000,129.99,,,,,0.03333333333333333,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,5bf9c02d-e785-44b7-83de-a1b13f371f6d,CD2,4.0,MG,MINAS GERAIS,SUDESTE,SAO PEDRO,2,3,2,3.000,2.000,2.4333333,2.000,1.0,2.000,259.98,,,,,0.06666666666666667,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,5e26b74b-e6c2-4578-86db-872ddfcc55ae,CD2,3.0,SP,SAO PAULO,SUDESTE,JARDIM TROPICAL,2,3,3,0.000,2.000,0.6333333,1.000,0.5666666666666667,0.000,0.00,,,,,0.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,5ee16696-c49a-4608-8b92-894fafa083a8,CD2,15.0,TO,TOCANTINS,NORTE,CENTRO,3,3,3,2.000,2.000,2.0000000,2.000,1.0,0.000,0.00,,,,,0.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,6b2e4320-7c84-4783-92ec-eaf4bc465004,CD2,10.0,PR,PARANA,SUL,CENTRO,1,3,1,2.000,0.000,1.7333333,2.000,0.9333333333333333,2.000,238.95,,,,,0.06666666666666667,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,6bcb799a-25f5-46cf-97fc-740e3ec036d5,CD1,18.0,BA,BAHIA,NORDESTE,CAMINHO DAS ARVORES,3,3,4,3.000,0.000,2.1333333,3.000,0.8333333333333334,5.000,649.95,,,,,0.13333333333333333,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,6cb6ec4c-2820-4791-ab5b-878eeba27874,CD2,13.0,RS,RIO GRANDE DO SUL,SUL,PRAIA DE BELAS,1,3,1,0.000,2.000,2.2916667,3.000,0.875,1.000,129.99,,,,,0.041666666666666664,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,6d2697eb-6c4d-4b87-9c45-7bb03526a32f,CD1,8.0,SE,SERGIPE,NORDESTE,COROA DO MEIO,3,3,1,2.000,3.000,1.7000000,2.000,0.8666666666666667,2.000,259.98,,,,,0.06666666666666667,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,723aacad-b95d-439b-ac6c-d4f87efc70b1,CD3,34.0,AM,AMAZONAS,NORTE,CHAPADA,3,3,3,3.000,2.000,2.2000000,2.000,1.0,1.000,116.99,,,,,0.03333333333333333,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,72661565-e059-47e1-ba09-c666812ec2b7,CD2,11.0,SP,SAO PAULO,SUDESTE,VILA AREIAO,2,3,2,2.000,2.000,1.8000000,2.000,1.0,1.000,129.99,,,,,0.03333333333333333,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,78e2e6fe-19ee-44ea-9668-07309f6dc80c,CD2,11.0,ES,ESPIRITO SANTO,SUDESTE,CENTRO DE VILA VELHA,2,3,3,3.000,1.000,2.2333333,2.000,1.0,3.000,389.97,,,,,0.1,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,78e9c12e-8195-482a-9cce-9247b3a14039,CD2,11.0,PR,PARANA,SUL,ZONA 01,2,3,1,3.000,3.000,3.0000000,3.000,1.0,0.000,0.00,,,,,0.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,79a8f28e-cd9c-400a-9ed8-ce975f62193a,CD2,26.0,MS,MATO GROSSO DO SUL,CENTRO-OESTE,SANTA FE,2,3,4,2.000,1.000,1.7000000,2.000,1.0,1.000,129.99,,,,,0.03333333333333333,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,7bfb5cdb-ecbe-437e-aca8-6acf5b06dad0,CD2,15.0,SC,SANTA CATARINA,SUL,CENTRO,1,3,1,2.000,1.000,1.3666667,1.000,1.0,1.000,116.99,,,,,0.03333333333333333,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,7ca757a7-ec4e-40be-a524-00d7b4843133,CD2,29.0,SP,SAO PAULO,SUDESTE,INDIANOPOLIS,1,3,3,2.000,2.000,2.0000000,2.000,1.0,0.000,0.00,,,,,0.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,81ab3cee-ef7a-4aea-bff3-1753fbc4523b,CD2,11.0,SP,SAO PAULO,SUDESTE,BELA VISTA,1,3,2,4.000,1.000,3.4666667,4.000,1.0,3.000,389.97,,,,,0.1,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,8634d0e8-92db-4e08-843b-a34794e3b8d1,CD1,26.0,AL,ALAGOAS,NORDESTE,MANGABEIRA,3,3,3,0.000,6.000,3.5666667,4.000,0.9333333333333333,3.000,389.97,,,,,0.1,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,8892c325-7ab7-4be5-a206-8405a320ebee,CD2,11.0,RJ,RIO DE JANEIRO,SUDESTE,RECREIO DOS BANDEIRANTES,2,3,2,3.000,2.000,2.7000000,3.000,1.0,1.000,129.99,,,,,0.03333333333333333,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,89fd1523-1e56-47e0-8cd9-16c3a2270e73,CD2,19.0,SC,SANTA CATARINA,SUL,SACO GRANDE,1,3,3,1.000,3.000,1.3333333,1.000,0.7333333333333333,2.000,259.98,,,,,0.06666666666666667,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,8ae712cf-9531-4610-8c94-8e9965700d41,CD2,6.0,SP,SAO PAULO,SUDESTE,MORUMBI,1,3,4,3.000,2.000,2.4000000,2.000,1.0,2.000,259.98,,,,,0.06666666666666667,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,8bb67d6a-6be9-4552-acd3-1229ba930a72,CD2,34.0,SP,SAO PAULO,SUDESTE,PARQUE MORUMBI,2,3,4,1.000,3.000,2.7000000,3.000,1.0,1.000,129.99,,,,,0.03333333333333333,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,8be321d1-9c54-4cf5-b147-e8c6b1a9abdd,CD2,30.0,SP,SAO PAULO,SUDESTE,CENTRO,1,1,2,0.000,2.000,1.8000000,2.000,0.9,0.000,0.00,,,,,0.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,8ea62518-5775-493f-b094-d9acf48dd133,CD2,12.0,SP,SAO PAULO,SUDESTE,JARDIM CALIFORNIA,2,3,1,2.000,3.000,2.0000000,2.000,0.7666666666666667,5.000,623.95,,,,,0.16666666666666666,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,910510f3-8eb0-447a-9e7c-b484a6c86743,CD2,29.0,GO,GOIAS,CENTRO-OESTE,SETOR JARDIM GOIAS,2,3,4,3.000,2.000,2.9000000,3.000,1.0,1.000,129.99,,,,,0.03333333333333333,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,95e97bc5-43da-465b-be85-b9548a3d15fa,CD1,10.0,PA,PARA,NORTE,PARQUE VERDE,3,3,1,2.000,1.000,1.5333333,2.000,1.0,1.000,129.99,,,,,0.03333333333333333,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,97f98cdf-dee2-4331-9f2a-d01716683cd1,CD2,7.0,RS,RIO GRANDE DO SUL,SUL,VILA RODRIGUES,1,3,2,3.000,1.000,2.0666667,2.000,1.0,3.000,389.97,,,,,0.1,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,9aaba454-0043-43ae-a1ca-5385f03f5444,CD1,26.0,PE,PERNAMBUCO,NORDESTE,BOA VIAGEM,3,3,4,3.000,6.000,3.3000000,3.000,1.0,0.000,0.00,,,,,0.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,9eb79b36-d688-4ff1-93c0-ddd3584e416e,CD2,17.0,PR,PARANA,SUL,AGUA VERDE,1,3,4,1.000,3.000,2.7000000,3.000,1.0,1.000,129.99,,,,,0.03333333333333333,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,9ff0de5c-f38e-4add-b884-82379068322a,CD2,0.0,TO,TOCANTINS,NORTE,LOTEAMENTO MANSOES DO LAGO,3,3,1,0.000,1.000,0.0666667,0.000,0.06666666666666667,0.000,0.00,,,,,0.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,a2e1ab28-9949-47bb-9a7d-ad0615dc78fc,CD2,12.0,SP,SAO PAULO,SUDESTE,LAGEADINHO,1,2,1,1.000,1.000,1.3000000,1.000,1.0,1.000,129.99,,,,,0.03333333333333333,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,a3222ccb-7070-4598-9a6a-15d2a8f29f0e,CD2,12.0,RJ,RIO DE JANEIRO,SUDESTE,CENTRO,2,3,2,1.000,0.000,0.8333333,1.000,0.8,1.000,129.99,,,,,0.03333333333333333,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,a73812d5-93b2-4792-bd9d-b26089637f68,CD2,10.0,MG,MINAS GERAIS,SUDESTE,MORADA DA COLINA,2,3,1,2.000,0.000,1.7000000,2.000,0.9333333333333333,1.000,129.99,,,,,0.03333333333333333,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,a7ac3653-db82-47e1-af19-c7a63cd56107,CD2,13.0,SP,SAO PAULO,SUDESTE,VILA OLIMPIA,1,3,1,2.000,2.000,2.0000000,2.000,1.0,0.000,0.00,,,,,0.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,a7cd823a-f045-4f51-9f9c-c112c325e9e8,CD3,17.0,AM,AMAZONAS,NORTE,ADRIANOPOLIS,3,3,4,2.000,3.000,2.9333333,3.000,1.0,0.000,0.00,,,,,0.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,ac3a4b25-965b-4834-81a9-dad31b237682,CD2,7.0,MT,MATO GROSSO,CENTRO-OESTE,DOM AQUINO,3,3,3,2.000,2.000,2.0000000,2.000,1.0,0.000,0.00,,,,,0.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,acc979dd-5d7e-4884-8866-744670a2c03d,CD2,14.0,MG,MINAS GERAIS,SUDESTE,SAO BENEDITO,2,2,2,2.000,2.000,2.0000000,2.000,1.0,0.000,0.00,,,,,0.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
